order_id,customer_id,order_date,order_status,payment_method,discount_amount,shipping_cost
O073482,C01203,2026-07-10,In Transit,Credit Card,25.2,67.77
O073483,C06041,2025-07-05,Completed,COD,47.05,87.14
O073484,C01753,2026-07-28,Completed,Debit Card,31.09,130.96
O073485,C03965,2026-02-03,Completed,UPI,60.95,50.3
O073486,C02398,2025-10-29,Completed,UPI,53.85,132.56
O073487,C07998,2025-02-09,Completed,Debit Card,101.69,56.82
O073488,C01857,2026-02-06,Completed,Debit Card,61.23,82.92
O073490,C01201,2026-05-20,Completed,UPI,145.88,40.31
O073491,C04165,2026-07-25,Completed,COD,138.92,101.72
O073492,C07705,2026-02-21,Completed,Credit Card,160.38,107.74
O073493,C01179,2025-10-07,Completed,UPI,168.15,78.08
O073494,C03182,2026-05-20,Completed,Credit Card,61.29,49.03
O073495,C04536,2025-06-30,In Transit,UPI,157.93,80.71
O073496,C07643,2026-08-26,Completed,Credit Card,40.2,71.25
O073497,C07909,2025-12-31,In Transit,Debit Card,47.25,93.46
O073498,C08591,2025-04-24,Completed,UPI,59.19,130.39
O073499,C03107,2026-05-24,Completed,UPI,130.28,128.67
O073501,C07226,2026-06-10,Completed,Credit Card,46.45,77.03
O073502,C01757,2025-12-09,Completed,UPI,33.66,102.48
O073503,C03930,2025-05-29,In Transit,Credit Card,110.5,106.6
O073504,C08082,2025-05-27,In Transit,UPI,149.35,131.89
O073505,C06119,2026-02-25,Completed,UPI,149.88,143.75
O073506,C08767,2025-11-20,In Transit,Credit Card,157.8,118.37
O073508,C03855,2025-01-31,Completed,Debit Card,108.59,54.64
O073509,C00346,2026-07-23,Completed,UPI,1.5,118.07
O073510,C00153,2026-04-30,Completed,Debit Card,118.33,97.75
O073511,C02553,2026-04-02,In Transit,UPI,141.38,139.67
O073512,C06493,2026-05-26,Completed,Credit Card,49.84,144.34
O073513,C07170,2026-07-06,In Transit,Debit Card,109.44,134.99
O073514,C03482,2026-04-03,In Transit,Credit Card,9.48,84.93
O073515,C08491,2025-07-17,Returned,Credit Card,23.16,130.68
O073516,C09448,2026-08-13,Completed,UPI,90.42,149.24
O073517,C03026,2026-01-11,Completed,Credit Card,67.87,102.51
O073518,C03561,2026-04-17,Completed,UPI,124.41,49.93
O073519,C04081,2025-05-16,Completed,Debit Card,101.35,121.19
O073520,C02819,2026-03-21,Completed,UPI,102.05,145.04
O073522,C09113,2026-01-27,Completed,Credit Card,103.45,117.0
O073523,C04292,2026-03-22,Completed,Debit Card,37.74,89.29
O073524,C01839,2026-08-26,Completed,UPI,39.97,94.31
O073525,C01996,2025-11-27,Completed,Debit Card,15.72,96.75
O073526,C07249,2026-02-13,In Transit,Credit Card,106.35,76.83
O073529,C07623,2025-11-05,In Transit,Debit Card,96.69,70.87
O073530,C05111,2025-09-03,Completed,Credit Card,69.07,87.58
O073531,C03093,2026-08-29,Completed,Credit Card,43.72,140.06
O073532,C01401,2025-06-04,Completed,Credit Card,33.26,82.24
O073533,C05168,2026-06-19,In Transit,UPI,73.62,79.5
O073535,C09276,2026-04-21,Completed,Credit Card,0.27,144.93
O073538,C01813,2026-05-24,Completed,Credit Card,4.83,62.7
O073539,C06063,2026-03-02,Completed,Credit Card,83.68,119.3
O073541,C07031,2026-07-20,Completed,Credit Card,21.54,110.04
O073542,C05305,2025-11-07,Completed,UPI,36.2,133.34
O073543,C03927,2026-02-13,Completed,Debit Card,0.94,117.77
O073544,C00726,2026-08-28,Returned,Credit Card,43.03,122.7
O073545,C00274,2026-07-28,Completed,Debit Card,135.05,106.49
O073546,C02405,2025-04-13,In Transit,Debit Card,4.58,128.66
O073547,C07482,2025-12-13,In Transit,Credit Card,171.01,101.14
O073548,C06198,2025-12-26,Completed,Debit Card,41.82,135.48
O073549,C04200,2026-08-29,In Transit,UPI,148.5,81.55
O073550,C05366,2026-07-09,Completed,Credit Card,21.88,75.02
O073551,C05919,2026-08-18,Completed,UPI,27.9,61.16
O073552,C00721,2026-03-05,Completed,UPI,176.38,148.86
O073553,C03263,2026-08-28,Completed,COD,66.82,97.92
O073554,C08820,2026-06-07,In Transit,UPI,95.5,51.85
O073555,C07364,2025-06-16,Cancelled,Credit Card,31.3,115.77
O073556,C00883,2025-08-17,Completed,UPI,90.82,73.6
O073557,C02803,2026-08-08,Completed,Debit Card,100.09,76.06
O073558,C02066,2025-11-25,Completed,COD,111.34,119.94
O073560,C09828,2026-08-14,In Transit,UPI,146.2,130.03
O073561,C05789,2026-05-08,Completed,Credit Card,136.5,48.25
O073562,C01590,2026-08-18,Completed,UPI,50.29,54.67
O073563,C07885,2026-01-18,Completed,Debit Card,27.2,99.35
O073566,C04878,2026-01-29,Completed,Credit Card,106.64,85.74
O073567,C08937,2026-06-15,In Transit,UPI,99.24,68.8
O073569,C00653,2026-07-28,In Transit,UPI,50.78,60.0
O073570,C08275,2026-05-08,Completed,Credit Card,85.34,48.71
O073571,C01186,2026-03-11,In Transit,Debit Card,11.2,114.45
O073572,C01104,2026-03-11,Completed,UPI,92.44,131.01
O073573,C01612,2025-07-23,Completed,Debit Card,19.8,88.36
O073574,C09223,2025-03-30,Completed,Debit Card,29.09,125.62
O073575,C04957,2026-03-04,Completed,Debit Card,73.04,104.86
O073576,C03248,2025-08-28,Completed,UPI,29.76,48.12
O073577,C00576,2026-06-18,Completed,UPI,63.17,118.94
O073579,C01933,2025-06-20,Completed,Credit Card,115.61,51.6
O073581,C00820,2025-11-19,Completed,Credit Card,81.62,145.61
O073582,C00818,2025-12-10,Completed,Debit Card,20.81,79.7
O073583,C03024,2026-05-08,Completed,Credit Card,151.17,141.21
O073584,C05489,2025-04-22,In Transit,COD,128.08,72.38
O073585,C05763,2026-01-28,Completed,UPI,125.64,78.23
O073586,C02920,2025-06-09,Completed,Credit Card,160.47,107.66
O073587,C00817,2026-07-10,Completed,Debit Card,22.84,148.11
O073588,C06103,2025-04-14,Completed,Credit Card,1.56,98.1
O073589,C06591,2026-06-09,Completed,Debit Card,37.45,80.15
O073590,C07005,2026-03-12,Completed,Debit Card,64.21,104.24
O073591,C09293,2025-12-29,Completed,UPI,147.63,110.92
O073592,C00374,2026-05-21,Completed,Debit Card,116.3,101.54
O073593,C02151,2025-10-02,In Transit,Credit Card,3.97,124.12
O073594,C05740,2026-02-09,In Transit,Debit Card,63.25,76.26
O073595,C00106,2026-08-01,Completed,Credit Card,80.05,74.41
O073596,C00530,2025-10-05,Completed,Credit Card,93.43,67.9
O073598,C05770,2025-09-02,Completed,Debit Card,126.34,60.72
O073599,C06846,2026-05-08,Completed,Credit Card,37.9,62.75
O073601,C06222,2026-08-24,Completed,UPI,29.75,75.81
O073603,C05577,2026-07-07,Completed,UPI,154.84,45.98
O073604,C06720,2026-05-26,Completed,UPI,95.35,48.27
O073605,C02541,2026-03-29,Cancelled,Credit Card,16.91,46.41
O073606,C03612,2025-09-10,In Transit,Credit Card,5.98,126.98
O073609,C09416,2026-05-14,Completed,UPI,67.25,138.93
O073610,C07261,2025-04-30,Completed,UPI,35.85,85.49
O073611,C06305,2025-11-24,Completed,UPI,65.69,74.13
O073612,C07323,2026-07-18,Completed,UPI,26.87,128.58
O073614,C00067,2026-05-12,Completed,Debit Card,64.73,75.11
O073615,C06501,2026-08-24,Completed,Debit Card,19.55,113.86
O073616,C09654,2025-10-06,Cancelled,UPI,112.08,50.74
O073617,C06616,2026-01-21,Completed,Credit Card,2.03,46.55
O073618,C01770,2026-01-21,Completed,UPI,139.64,138.19
O073619,C08625,2025-09-28,Completed,UPI,84.12,127.21
O073620,C05804,2026-07-01,Completed,UPI,99.07,110.5
O073621,C06195,2025-07-07,Cancelled,Credit Card,26.2,107.15
O073623,C07372,2025-07-28,Returned,Credit Card,81.73,46.58
O073624,C09608,2026-08-04,Completed,Credit Card,16.26,48.24
O073625,C03775,2026-02-05,Completed,Debit Card,62.13,119.37
O073626,C05823,2026-06-12,Completed,COD,122.14,50.09
O073627,C08577,2025-11-05,Completed,UPI,140.14,122.03
O073628,C08816,2025-01-31,Completed,UPI,11.95,148.94
O073629,C08263,2026-08-17,Returned,Debit Card,137.67,53.68
O073630,C05626,2025-07-23,Completed,UPI,57.04,106.93
O073631,C09383,2026-08-24,In Transit,UPI,25.9,69.76
O073632,C01724,2026-08-11,Returned,UPI,81.72,100.42
O073634,C02216,2025-04-25,In Transit,UPI,88.66,61.14
O073635,C04051,2025-05-01,Returned,UPI,87.71,53.08
O073636,C06696,2026-02-18,Cancelled,Debit Card,64.05,123.63
O073637,C04229,2026-06-05,Completed,Credit Card,20.67,104.01
O073638,C09512,2026-01-20,Completed,Credit Card,64.4,110.99
O073640,C08175,2026-01-16,Completed,UPI,176.88,80.71
O073645,C08578,2025-09-20,Completed,Credit Card,10.15,123.98
O073646,C06842,2025-11-24,Completed,Debit Card,56.58,87.29
O073648,C06218,2025-09-16,Completed,UPI,97.21,89.68
O073649,C04085,2025-10-31,Completed,UPI,43.86,53.39
O073650,C06248,2025-08-18,Completed,Debit Card,94.42,95.75
O073651,C06134,2025-05-13,Completed,Debit Card,106.08,146.95
O073652,C05546,2026-04-04,Completed,UPI,99.3,149.29
O073653,C03105,2025-06-24,Completed,Credit Card,95.05,57.82
O073654,C06696,2026-07-08,Completed,Credit Card,74.62,62.39
O073655,C08042,2026-06-13,Completed,UPI,42.96,137.15
O073656,C09602,2026-02-02,Completed,UPI,63.45,42.49
O073657,C04977,2025-05-29,Completed,UPI,9.39,90.81
O073658,C07544,2025-08-05,Completed,Credit Card,161.4,83.35
O073662,C07191,2026-04-02,Completed,UPI,44.63,40.92
O073663,C09782,2025-10-24,Completed,Debit Card,71.51,80.68
O073664,C06081,2026-02-08,Completed,UPI,60.97,68.68
O073665,C07414,2025-03-06,In Transit,UPI,102.56,49.26
O073666,C02400,2026-08-07,Completed,Credit Card,73.89,97.14
O073667,C06577,2026-01-12,Returned,UPI,10.95,42.41
O073668,C00356,2025-05-23,Completed,Credit Card,45.84,99.16
O073669,C08339,2026-05-29,In Transit,UPI,70.36,149.41
O073670,C02254,2026-06-29,Completed,Credit Card,84.87,85.85
O073671,C00673,2026-08-19,Completed,UPI,19.65,80.25
O073673,C04713,2026-08-09,Completed,Debit Card,125.91,45.94
O073674,C00442,2026-08-17,Completed,UPI,77.37,75.59
O073675,C00361,2026-04-09,In Transit,UPI,119.01,118.91
O073676,C05107,2025-06-28,Completed,Credit Card,46.34,144.16
O073677,C05701,2026-06-01,Completed,Credit Card,24.7,72.85
O073678,C03222,2025-09-28,Completed,UPI,51.54,44.88
O073679,C00176,2026-04-20,Completed,Credit Card,150.23,49.07
O073680,C04607,2025-12-19,Completed,Credit Card,164.52,79.79
O073681,C09211,2026-08-29,Completed,UPI,111.25,73.07
O073682,C04858,2025-07-01,Completed,COD,94.83,125.96
O073683,C04542,2026-07-25,In Transit,Credit Card,62.15,148.28
O073684,C05604,2025-10-08,Completed,UPI,68.31,58.78
O073685,C01668,2025-12-10,Completed,UPI,70.35,46.67
O073687,C00347,2026-07-28,Completed,Debit Card,142.56,53.16
O073688,C00586,2025-07-17,Completed,UPI,59.62,78.81
O073689,C00585,2026-08-21,Completed,Credit Card,74.6,71.03
O073690,C07970,2026-04-25,Completed,Credit Card,33.96,57.66
O073691,C03708,2026-06-30,Returned,Credit Card,85.54,71.93
O073692,C06457,2026-02-12,Completed,UPI,1.47,48.06
O073693,C00810,2025-05-26,Completed,Debit Card,34.56,94.81
O073695,C03383,2025-08-21,Completed,UPI,114.83,112.94
O073697,C07176,2025-04-18,Completed,Credit Card,52.93,49.98
O073698,C00665,2026-08-08,Completed,Credit Card,64.6,73.2
O073699,C04877,2025-08-29,In Transit,UPI,28.88,102.87
O073700,C03861,2026-08-28,Completed,Credit Card,54.43,97.89
O073701,C07443,2026-07-20,Completed,UPI,53.82,98.85
O073703,C08945,2026-07-03,Completed,Credit Card,129.72,48.2
O073704,C07296,2025-08-18,Returned,Credit Card,26.93,109.8
O073705,C04181,2025-09-11,Completed,Debit Card,89.45,60.05
O073706,C01892,2026-06-07,In Transit,Debit Card,65.66,142.05
O073708,C01690,2026-05-26,Completed,Debit Card,31.85,65.75
O073709,C01144,2025-01-18,Completed,UPI,13.95,72.23
O073710,C00514,2026-07-22,Completed,UPI,82.5,123.81
O073711,C05440,2025-01-26,Completed,UPI,131.32,117.74
O073712,C05679,2025-07-20,Completed,Credit Card,40.07,56.9
O073713,C06584,2026-07-08,Completed,UPI,147.62,139.64
O073714,C08898,2026-07-29,Cancelled,UPI,19.38,51.25
O073715,C09158,2025-11-17,Returned,UPI,49.17,58.44
O073716,C03441,2025-10-04,Completed,UPI,76.44,62.72
O073718,C04635,2025-12-13,Completed,Credit Card,13.67,47.01
O073719,C07549,2026-05-26,In Transit,Debit Card,2.88,100.73
O073720,C07194,2026-03-16,Completed,UPI,23.87,67.08
O073721,C01998,2025-10-28,Completed,UPI,0.71,84.98
O073722,C01769,2025-04-08,Cancelled,UPI,62.24,98.83
O073723,C01151,2025-12-30,Completed,Credit Card,32.42,71.82
O073724,C01238,2026-04-09,In Transit,Credit Card,35.91,89.2
O073725,C02488,2026-08-26,In Transit,Credit Card,20.0,93.88
O073726,C03541,2026-08-21,Completed,UPI,13.21,126.37
O073727,C06226,2026-08-28,Completed,Credit Card,64.18,111.72
O073728,C07483,2026-04-13,Completed,UPI,166.11,146.16
O073729,C01397,2026-06-17,Completed,UPI,123.73,72.72
O073730,C02561,2025-03-28,Returned,UPI,21.04,84.14
O073731,C05928,2026-08-11,Returned,Credit Card,13.61,70.51
O073733,C08240,2025-05-20,Completed,Credit Card,5.68,40.47
O073734,C03865,2026-06-30,Completed,UPI,4.51,101.97
O073735,C04472,2026-03-30,Completed,Credit Card,27.54,146.63
O073736,C06795,2026-03-19,Completed,UPI,101.67,73.14
O073737,C02823,2025-03-29,Completed,Debit Card,76.84,105.54
O073738,C00841,2026-07-22,Cancelled,UPI,9.16,65.11
O073739,C04443,2026-05-28,Returned,UPI,95.83,106.59
O073740,C09858,2026-08-22,In Transit,UPI,28.18,149.53
O073741,C03763,2025-06-11,Completed,Credit Card,26.69,80.9
O073742,C03029,2026-01-23,Completed,Credit Card,85.51,108.34
O073743,C08259,2026-04-27,In Transit,UPI,95.4,40.2
O073744,C09208,2025-10-17,In Transit,Credit Card,174.64,50.71
O073745,C07840,2026-03-03,Completed,Debit Card,118.3,73.97
O073746,C05240,2026-07-08,Completed,UPI,117.87,51.16
O073747,C08914,2026-08-29,Completed,COD,148.69,42.86
O073748,C05910,2026-06-11,Completed,UPI,51.35,147.73
O073749,C03001,2026-05-28,Cancelled,Debit Card,24.58,115.58
O073750,C09388,2026-08-25,Completed,UPI,2.79,134.18
O073751,C06598,2026-08-10,Completed,Credit Card,140.86,43.59
O073752,C01340,2025-03-06,Completed,UPI,110.72,144.58
O073753,C03393,2025-01-14,Completed,Credit Card,86.25,142.07
O073754,C06624,2026-07-14,Completed,Debit Card,119.14,123.09
O073755,C08401,2026-01-01,Cancelled,COD,17.94,83.98
O073756,C09890,2026-08-22,Completed,UPI,26.23,144.0
O073757,C02068,2026-03-08,Completed,Credit Card,129.82,50.61
O073758,C08085,2025-03-26,Completed,UPI,64.17,84.53
O073760,C06833,2026-02-07,Completed,Credit Card,170.86,129.01
O073761,C01080,2025-11-24,Completed,UPI,27.07,139.18
O073762,C05621,2026-07-18,Completed,COD,12.3,131.94
O073763,C05230,2025-05-09,In Transit,UPI,32.61,86.33
O073764,C08975,2026-07-07,Completed,Debit Card,52.31,63.36
O073766,C07193,2025-03-06,Completed,COD,59.69,68.38
O073768,C01414,2025-11-10,Cancelled,UPI,69.28,147.17
O073769,C01187,2026-07-30,Completed,COD,62.56,144.25
O073770,C01219,2025-11-10,Completed,Credit Card,56.87,135.38
O073771,C03286,2025-06-11,Completed,UPI,138.32,112.72
O073772,C03927,2026-02-26,Completed,UPI,104.39,77.19
O073773,C00400,2025-08-29,Completed,COD,18.31,78.81
O073774,C02524,2025-03-30,Cancelled,Credit Card,133.89,111.82
O073775,C00071,2026-08-19,Completed,Credit Card,85.29,66.2
O073776,C01955,2025-11-27,Completed,UPI,44.36,56.11
O073778,C07566,2025-07-08,Completed,COD,40.63,79.8
O073779,C09976,2025-10-14,Completed,UPI,129.5,58.31
O073780,C02033,2026-03-11,Completed,Debit Card,145.14,81.13
O073781,C07033,2026-05-12,Returned,Debit Card,31.02,41.75
O073782,C03566,2026-07-21,Completed,UPI,7.03,46.18
O073783,C08531,2026-08-27,Completed,Credit Card,47.58,145.73
O073784,C03367,2026-07-08,Completed,Debit Card,87.23,54.94
O073785,C03137,2026-05-28,Cancelled,Credit Card,4.68,89.14
O073786,C05363,2026-02-03,Cancelled,Debit Card,27.6,125.14
O073787,C09979,2026-07-24,Completed,COD,62.04,125.84
O073788,C03568,2025-05-09,Completed,Credit Card,9.65,102.59
O073789,C02068,2025-03-23,In Transit,UPI,100.35,44.31
O073790,C06987,2026-08-24,Completed,Debit Card,70.82,138.83
O073791,C08970,2026-01-16,In Transit,Debit Card,62.76,142.99
O073792,C08332,2025-07-20,Completed,UPI,2.56,53.73
O073794,C00352,2025-12-29,Completed,Credit Card,179.88,90.09
O073795,C00818,2026-01-03,Completed,Debit Card,104.92,52.45
O073796,C07967,2026-04-30,Completed,UPI,3.51,101.54
O073797,C04149,2025-04-04,Completed,Credit Card,35.44,103.83
O073798,C04524,2026-07-09,Completed,UPI,60.89,83.42
O073799,C04003,2026-01-03,Completed,UPI,5.6,105.02
O073800,C01707,2026-03-26,Completed,Credit Card,34.47,115.82
O073801,C09411,2025-01-13,Completed,Debit Card,162.48,52.93
O073802,C07340,2025-01-16,Completed,UPI,104.86,73.77
O073804,C05930,2025-09-14,Completed,Credit Card,80.3,73.7
O073805,C05282,2025-05-26,Returned,Debit Card,62.69,89.26
O073806,C04781,2026-07-30,Completed,COD,66.89,133.01
O073807,C09636,2025-01-09,Completed,UPI,26.39,95.0
O073808,C04518,2025-07-04,Cancelled,UPI,74.55,142.89
O073809,C06148,2025-07-16,Completed,Debit Card,61.34,93.55
O073810,C02636,2026-07-30,Completed,UPI,113.87,80.85
O073811,C03688,2026-08-24,Completed,UPI,30.79,124.14
O073812,C05755,2025-12-30,Completed,UPI,48.68,88.95
O073813,C09281,2026-05-07,Completed,UPI,66.1,71.02
O073814,C09734,2026-07-15,Completed,Debit Card,36.74,106.08
O073815,C08128,2026-03-18,Completed,Credit Card,57.18,130.75
O073816,C08246,2026-07-25,Completed,COD,52.4,122.83
O073818,C09078,2026-06-04,Completed,Debit Card,54.64,149.68
O073819,C09504,2025-04-21,Completed,Credit Card,149.42,110.71
O073820,C02348,2026-06-24,Completed,COD,96.9,137.89
O073821,C05081,2026-01-11,Completed,UPI,37.07,62.62
O073822,C03981,2025-09-17,Completed,COD,59.77,123.82
O073823,C07482,2025-12-15,Completed,COD,46.16,68.19
O073824,C01526,2025-08-10,Completed,Credit Card,0.92,41.33
O073825,C07364,2025-10-06,Completed,Debit Card,83.26,119.69
O073826,C08516,2025-09-03,Completed,Credit Card,140.49,55.7
O073827,C01206,2026-08-30,In Transit,Credit Card,60.24,87.22
O073828,C02342,2025-03-19,Completed,Credit Card,46.96,56.55
O073829,C01245,2025-07-31,Completed,Credit Card,17.44,99.15
O073830,C08111,2025-02-12,Completed,Credit Card,27.7,63.28
O073831,C00231,2026-04-17,In Transit,Credit Card,62.52,74.81
O073832,C08976,2026-03-08,In Transit,Credit Card,15.25,113.67
O073833,C05389,2026-05-08,Completed,UPI,78.95,144.69
O073834,C02203,2026-06-14,Completed,Credit Card,41.07,135.51
O073835,C01515,2025-01-14,Completed,Debit Card,35.59,54.73
O073836,C01544,2026-05-13,Completed,Credit Card,96.24,94.05
O073837,C02712,2026-08-22,In Transit,Credit Card,117.7,57.05
O073838,C00820,2025-11-22,Cancelled,UPI,22.74,135.51
O073839,C08016,2025-04-30,Completed,Credit Card,140.53,79.39
O073840,C02777,2026-05-15,Completed,Credit Card,39.46,96.01
O073841,C00156,2025-04-22,Completed,UPI,5.17,134.54
O073842,C08011,2026-08-02,Completed,Credit Card,58.11,85.06
O073843,C05874,2026-06-06,In Transit,Debit Card,83.19,53.19
O073844,C00333,2026-02-23,Completed,UPI,168.4,113.03
O073845,C02289,2025-11-10,Completed,Credit Card,23.35,139.88
O073847,C09405,2026-04-23,Completed,Credit Card,130.0,97.98
O073848,C04281,2026-02-13,Completed,Credit Card,64.01,104.15
O073850,C07802,2026-03-18,Completed,UPI,100.29,114.84
O073851,C05238,2025-11-21,In Transit,UPI,26.66,40.14
O073852,C01032,2025-06-26,Completed,UPI,29.67,147.11
O073853,C09366,2025-03-31,In Transit,Debit Card,144.69,109.98
O073854,C04511,2026-02-03,Completed,Credit Card,159.14,89.43
O073855,C01732,2025-09-30,Completed,Debit Card,71.45,149.45
O073856,C07705,2025-09-30,Completed,Credit Card,165.37,46.76
O073857,C08846,2026-01-26,Returned,Debit Card,70.89,100.51
O073858,C07352,2026-01-28,In Transit,Credit Card,94.28,43.05
O073859,C04474,2026-02-21,Completed,UPI,17.19,81.67
O073860,C09839,2026-04-25,Completed,Debit Card,84.7,106.55
O073861,C01023,2026-08-21,In Transit,UPI,140.4,87.17
O073862,C01483,2026-01-02,Completed,Debit Card,13.35,121.37
O073864,C01326,2026-05-25,Completed,UPI,173.41,62.5
O073865,C04488,2026-04-09,Completed,UPI,15.47,81.98
O073866,C05971,2026-08-23,Completed,UPI,84.77,131.56
O073867,C03075,2026-04-19,Completed,UPI,85.46,134.74
O073868,C00317,2026-04-02,In Transit,COD,127.24,72.64
O073869,C05624,2025-11-02,Completed,Credit Card,52.55,70.07
O073871,C08741,2026-08-21,In Transit,UPI,37.65,80.92
O073872,C01045,2026-03-26,Completed,Credit Card,51.23,115.49
O073873,C03745,2026-08-09,Returned,Debit Card,90.51,116.71
O073874,C02349,2025-08-11,Completed,COD,49.07,106.56
O073875,C01042,2026-08-22,Completed,Credit Card,165.79,99.68
O073876,C03062,2026-08-03,In Transit,Debit Card,46.22,132.35
O073877,C08082,2026-06-22,Returned,Credit Card,92.03,125.07
O073878,C02379,2026-03-21,Completed,Credit Card,18.15,41.95
O073879,C09164,2025-11-08,Completed,UPI,88.6,85.32
O073880,C06946,2025-12-17,In Transit,UPI,21.64,134.91
O073881,C00980,2026-08-09,Completed,Debit Card,40.47,149.57
O073882,C02260,2026-02-10,Completed,Debit Card,13.07,53.54
O073883,C00356,2025-03-19,In Transit,Credit Card,63.25,66.96
O073884,C01166,2025-10-07,Completed,Credit Card,42.23,115.44
O073885,C07243,2025-03-10,In Transit,COD,118.23,137.56
O073888,C06856,2025-09-27,Completed,Credit Card,123.79,48.33
O073889,C06409,2026-07-10,Completed,UPI,104.09,113.56
O073890,C08999,2025-12-27,Completed,UPI,115.48,89.59
O073893,C00979,2025-03-23,Completed,Debit Card,171.52,62.7
O073894,C02874,2026-03-23,Completed,Debit Card,109.63,60.75
O073895,C08490,2026-06-01,Completed,Credit Card,144.14,68.12
O073896,C01391,2025-07-04,Completed,Credit Card,39.62,54.73
O073897,C03739,2026-07-29,Completed,Credit Card,12.24,64.55
O073898,C08464,2026-06-01,Completed,Debit Card,66.44,100.9
O073899,C02247,2025-09-18,Completed,UPI,43.88,66.39
O073900,C01583,2026-02-03,Completed,COD,157.26,74.57
